dataset,attack_only,train_percentage,n_components,covariance_type,reg_covar,tune_components,selection_metric,accuracy,precision,recall,f1_score
NSL-KDD,True,32,1,full,0.001,True,aic,0.9549211119459052,0.9142445858283628,0.9767762191420596,0.93798156854373
NSL-KDD,True,32,3,full,0.001,True,accuracy,0.9952416729276232,0.9844921447571297,0.9917647845614008,0.9879335127876556
NSL-KDD,True,32,3,full,0.001,True,f1_score,0.9952416729276232,0.9844921447571297,0.9917647845614008,0.9879335127876556
NSL-KDD,True,32,3,full,0.001,False,aic,0.9952416729276232,0.9844921447571297,0.9917647845614008,0.9879335127876556
NSL-KDD,True,32,3,tied,1e-09,True,aic,0.916019701143668,0.884027906325285,0.9377759260642848,0.8920859163894683
NSL-KDD,True,32,2,tied,1e-09,True,accuracy,0.91643709825528,0.884354234113683,0.9391049998391792,0.8931062567253283
NSL-KDD,True,32,2,tied,1e-09,True,f1_score,0.91643709825528,0.884354234113683,0.9391049998391792,0.8931062567253283
NSL-KDD,True,32,3,tied,1e-09,False,aic,0.916019701143668,0.884027906325285,0.9377759260642848,0.8920859163894683
NSL-KDD,True,32,1,tied,1e-06,True,aic,0.9236998079973286,0.888390087886424,0.9494923439669876,0.9029485362758866
NSL-KDD,True,32,1,tied,1e-06,True,accuracy,0.9236998079973286,0.888390087886424,0.9494923439669876,0.9029485362758866
NSL-KDD,True,32,1,tied,1e-06,True,f1_score,0.9236998079973286,0.888390087886424,0.9494923439669876,0.9029485362758866
NSL-KDD,True,32,3,tied,1e-06,False,aic,0.9219467401285584,0.8879094642812202,0.9468983830138936,0.9007538863405252
NSL-KDD,True,32,1,tied,0.001,True,aic,0.9549211119459052,0.9142445858283628,0.9767762191420596,0.93798156854373
NSL-KDD,True,32,1,tied,0.001,True,accuracy,0.9549211119459052,0.9142445858283628,0.9767762191420596,0.93798156854373
NSL-KDD,True,32,1,tied,0.001,True,f1_score,0.9549211119459052,0.9142445858283628,0.9767762191420596,0.93798156854373
NSL-KDD,True,32,3,tied,0.001,False,aic,0.9310459971616996,0.8923768055039695,0.9700085661175316,0.9170787957012614
NSL-KDD,True,32,3,diag,1e-09,True,aic,0.9065865264212372,0.8304633303789284,0.9387540107861532,0.8625498265403488
NSL-KDD,True,32,3,diag,1e-09,True,accuracy,0.9065865264212372,0.8304633303789284,0.9387540107861532,0.8625498265403488
NSL-KDD,True,32,1,diag,1e-09,True,f1_score,0.9004090491693797,0.8432009585526806,0.9267740645605878,0.8659697904434756
NSL-KDD,True,32,3,diag,1e-09,False,aic,0.9065865264212372,0.8304633303789284,0.9387540107861532,0.8625498265403488
NSL-KDD,True,32,1,diag,1e-06,True,aic,0.909257867935554,0.8569050628169579,0.930212382057638,0.8760514076427643
NSL-KDD,True,32,3,diag,1e-06,True,accuracy,0.9529176058101678,0.8793678049573884,0.9547135803304798,0.9099761300806926
NSL-KDD,True,32,3,diag,1e-06,True,f1_score,0.9529176058101678,0.8793678049573884,0.9547135803304798,0.9099761300806926
NSL-KDD,True,32,3,diag,1e-06,False,aic,0.9529176058101678,0.8793678049573884,0.9547135803304798,0.9099761300806926
NSL-KDD,True,32,1,diag,0.001,True,aic,0.9155188246097336,0.8593863173194934,0.9361707634870052,0.8815218720218763
NSL-KDD,True,32,3,diag,0.001,True,accuracy,0.9884798397195091,0.9608372523738256,0.9824483202051664,0.9710065547738834
NSL-KDD,True,32,3,diag,0.001,True,f1_score,0.9884798397195091,0.9608372523738256,0.9824483202051664,0.9710065547738834
NSL-KDD,True,32,3,diag,0.001,False,aic,0.9884798397195091,0.9608372523738256,0.9824483202051664,0.9710065547738834
NSL-KDD,True,64,1,full,1e-09,True,aic,0.9267050672009348,0.8879994857353914,0.9531347747907032,0.9053302945228092
NSL-KDD,True,64,3,full,1e-09,True,accuracy,0.9957425494615576,0.9880645114761476,0.9882801438432568,0.9881224865172662
NSL-KDD,True,64,3,full,1e-09,True,f1_score,0.9957425494615576,0.9880645114761476,0.9882801438432568,0.9881224865172662
NSL-KDD,True,64,3,full,1e-09,False,aic,0.9957425494615576,0.9880645114761476,0.9882801438432568,0.9881224865172662
NSL-KDD,True,64,2,full,1e-06,True,aic,0.995158193505301,0.9849113663874296,0.9889872903089209,0.9868197454094954
NSL-KDD,True,64,3,full,1e-06,True,accuracy,0.9952416729276232,0.9851213712368548,0.9883413986393856,0.9866041132819504
NSL-KDD,True,64,3,full,1e-06,True,f1_score,0.9952416729276232,0.9851213712368548,0.9883413986393856,0.9866041132819504
NSL-KDD,True,64,3,full,1e-06,False,aic,0.9952416729276232,0.9851213712368548,0.9883413986393856,0.9866041132819504
NSL-KDD,True,64,2,full,0.001,True,aic,0.92862509391435,0.8862696929125583,0.9612402566778118,0.909229599068754
NSL-KDD,True,64,3,full,0.001,True,accuracy,0.9944068787043994,0.980406915870143,0.9914393593729784,0.9855281153018705
NSL-KDD,True,64,3,full,0.001,True,f1_score,0.9944068787043994,0.980406915870143,0.9914393593729784,0.9855281153018705
NSL-KDD,True,64,3,full,0.001,False,aic,0.9944068787043994,0.980406915870143,0.9914393593729784,0.9855281153018705
NSL-KDD,True,64,1,tied,1e-09,True,aic,0.9267050672009348,0.8879994857353914,0.9531347747907032,0.9053302945228092
NSL-KDD,True,64,2,tied,1e-09,True,accuracy,0.927790299691126,0.8891071971775888,0.9543340092716712,0.906770510094412
NSL-KDD,True,64,2,tied,1e-09,True,f1_score,0.927790299691126,0.8891071971775888,0.9543340092716712,0.906770510094412
NSL-KDD,True,64,3,tied,1e-09,False,aic,0.9256198347107438,0.8874111027600614,0.9516306271565244,0.9039289805976684
NSL-KDD,True,64,1,tied,1e-06,True,aic,0.9268720260455796,0.8876000701158796,0.9556702789637244,0.9065533385379684
NSL-KDD,True,64,2,tied,1e-06,True,accuracy,0.9278737791134484,0.8888808233948966,0.95679899594349,0.9079939688500946
NSL-KDD,True,64,2,tied,1e-06,True,f1_score,0.9278737791134484,0.8888808233948966,0.95679899594349,0.9079939688500946
NSL-KDD,True,64,3,tied,1e-06,False,aic,0.9260372318223558,0.8874690315345468,0.9550978902176166,0.9059230034235032
NSL-KDD,True,64,1,tied,0.001,True,aic,0.990733784122214,0.9731479984800124,0.9857116665721553,0.9791928022010464
NSL-KDD,True,64,2,tied,0.001,True,accuracy,0.9924868519909842,0.9772130222850376,0.9864761486059872,0.9817345238717332
NSL-KDD,True,64,2,tied,0.001,True,f1_score,0.9924868519909842,0.9772130222850376,0.9864761486059872,0.9817345238717332
NSL-KDD,True,64,3,tied,0.001,False,aic,0.9899824693213124,0.9709840698120256,0.9841922702170272,0.9773232503774052
NSL-KDD,True,64,3,diag,1e-09,True,aic,0.9236998079973286,0.8693999136222585,0.9412928701820836,0.8854420629972287
NSL-KDD,True,64,2,diag,1e-09,True,accuracy,0.9906503046998916,0.9695530661966644,0.9797529376726596,0.974282614633552
NSL-KDD,True,64,2,diag,1e-09,True,f1_score,0.9906503046998916,0.9695530661966644,0.9797529376726596,0.974282614633552
NSL-KDD,True,64,3,diag,1e-09,False,aic,0.9236998079973286,0.8693999136222585,0.9412928701820836,0.8854420629972287
NSL-KDD,True,64,3,diag,1e-06,True,aic,0.9709491610318056,0.9200839068128674,0.9600980190374108,0.936115482656286
NSL-KDD,True,64,2,diag,1e-06,True,accuracy,0.9903998664329244,0.9688344488528738,0.9794796383598016,0.9737360036645292
NSL-KDD,True,64,2,diag,1e-06,True,f1_score,0.9903998664329244,0.9688344488528738,0.9794796383598016,0.9737360036645292
NSL-KDD,True,64,3,diag,1e-06,False,aic,0.9709491610318056,0.9200839068128674,0.9600980190374108,0.936115482656286
NSL-KDD,True,64,3,diag,0.001,True,aic,0.9848067451373236,0.949920628312926,0.9795514275099664,0.963454108786478
NSL-KDD,True,64,2,diag,0.001,True,accuracy,0.9859754570498372,0.9541523370223752,0.9795470210823348,0.9655714080354147
NSL-KDD,True,64,2,diag,0.001,True,f1_score,0.9859754570498372,0.9541523370223752,0.9795470210823348,0.9655714080354147
NSL-KDD,True,64,3,diag,0.001,False,aic,0.9848067451373236,0.949920628312926,0.9795514275099664,0.963454108786478
NSL-KDD,True,100,2,full,1e-09,True,aic,0.9949912346606562,0.9834831690493208,0.9916970565497258,0.9874023669002326
NSL-KDD,True,100,3,full,1e-09,True,accuracy,0.9939894815927872,0.9807927100541836,0.9891020768145946,0.9848599426491372
NSL-KDD,True,100,3,full,1e-09,True,f1_score,0.9939894815927872,0.9807927100541836,0.9891020768145946,0.9848599426491372
NSL-KDD,True,100,3,full,1e-09,False,aic,0.9939894815927872,0.9807927100541836,0.9891020768145946,0.9848599426491372
NSL-KDD,True,100,2,full,1e-06,True,aic,0.995158193505301,0.9839608097092832,0.9922030296153098,0.9878554295330686
NSL-KDD,True,100,2,full,1e-06,True,accuracy,0.995158193505301,0.9839608097092832,0.9922030296153098,0.9878554295330686
NSL-KDD,True,100,2,full,1e-06,True,f1_score,0.995158193505301,0.9839608097092832,0.9922030296153098,0.9878554295330686
NSL-KDD,True,100,3,full,1e-06,False,aic,0.9914850989231154,0.974324767370918,0.9826539218305632,0.9783680966304786
NSL-KDD,True,100,2,full,0.001,True,aic,0.9942399198597546,0.97999651296906,0.9938983648423728,0.9864915429623418
NSL-KDD,True,100,2,full,0.001,True,accuracy,0.9942399198597546,0.97999651296906,0.9938983648423728,0.9864915429623418
NSL-KDD,True,100,2,full,0.001,True,f1_score,0.9942399198597546,0.97999651296906,0.9938983648423728,0.9864915429623418
NSL-KDD,True,100,3,full,0.001,False,aic,0.9908172635445364,0.972244045241178,0.9821270234485588,0.9769975135696668
NSL-KDD,True,100,1,tied,1e-09,True,aic,0.9931546873695634,0.9783691156865476,0.9858265085309345,0.9820404794067232
NSL-KDD,True,100,1,tied,1e-09,True,accuracy,0.9931546873695634,0.9783691156865476,0.9858265085309345,0.9820404794067232
NSL-KDD,True,100,1,tied,1e-09,True,f1_score,0.9931546873695634,0.9783691156865476,0.9858265085309345,0.9820404794067232
NSL-KDD,True,100,3,tied,1e-09,False,aic,0.9906503046998916,0.9716871142715406,0.9767296798063118,0.9740175869593374
NSL-KDD,True,100,1,tied,1e-06,True,aic,0.9914850989231154,0.9735745970203066,0.9838642581166716,0.9786041947161014
NSL-KDD,True,100,1,tied,1e-06,True,accuracy,0.9914850989231154,0.9735745970203066,0.9838642581166716,0.9786041947161014
NSL-KDD,True,100,1,tied,1e-06,True,f1_score,0.9914850989231154,0.9735745970203066,0.9838642581166716,0.9786041947161014
NSL-KDD,True,100,3,tied,1e-06,False,aic,0.9896485516320228,0.9689874250299751,0.9773818084770164,0.972940320367272
NSL-KDD,True,100,1,tied,0.001,True,aic,0.9937390433258202,0.9803381018421512,0.989552427684764,0.9848788896822072
NSL-KDD,True,100,1,tied,0.001,True,accuracy,0.9937390433258202,0.9803381018421512,0.989552427684764,0.9848788896822072
NSL-KDD,True,100,1,tied,0.001,True,f1_score,0.9937390433258202,0.9803381018421512,0.989552427684764,0.9848788896822072
NSL-KDD,True,100,3,tied,0.001,False,aic,0.9919859754570498,0.9756163903358488,0.985531167503202,0.980462845685663
NSL-KDD,True,100,3,diag,1e-09,True,aic,0.9802988563319142,0.9402284716400712,0.9600187739211858,0.9462093632915826
NSL-KDD,True,100,2,diag,1e-09,True,accuracy,0.990733784122214,0.9699893252599407,0.9810113852720956,0.9752223538734536
NSL-KDD,True,100,2,diag,1e-09,True,f1_score,0.990733784122214,0.9699893252599407,0.9810113852720956,0.9752223538734536
NSL-KDD,True,100,3,diag,1e-09,False,aic,0.9802988563319142,0.9402284716400712,0.9600187739211858,0.9462093632915826
NSL-KDD,True,100,3,diag,1e-06,True,aic,0.981718006511395,0.943889215052968,0.9592928131282884,0.9511536767635717
NSL-KDD,True,100,2,diag,1e-06,True,accuracy,0.990733784122214,0.96955914767047,0.983145777344568,0.9758969622667714
NSL-KDD,True,100,2,diag,1e-06,True,f1_score,0.990733784122214,0.96955914767047,0.983145777344568,0.9758969622667714
NSL-KDD,True,100,3,diag,1e-06,False,aic,0.981718006511395,0.943889215052968,0.9592928131282884,0.9511536767635717
NSL-KDD,True,100,3,diag,0.001,True,aic,0.976041405793472,0.9279810130130628,0.9577018996737796,0.9419416154393884
NSL-KDD,True,100,2,diag,0.001,True,accuracy,0.9827197595792636,0.9454361363133582,0.9813049681312992,0.9611350783216134
NSL-KDD,True,100,2,diag,0.001,True,f1_score,0.9827197595792636,0.9454361363133582,0.9813049681312992,0.9611350783216134
NSL-KDD,True,100,3,diag,0.001,False,aic,0.976041405793472,0.9279810130130628,0.9577018996737796,0.9419416154393884
UNSW-NB15,True,1,1,full,1e-09,True,aic,0.708260474225362,0.6485545525830255,0.6208599576977202,0.609657215975441
UNSW-NB15,True,1,1,full,1e-09,True,accuracy,0.708260474225362,0.6485545525830255,0.6208599576977202,0.609657215975441
UNSW-NB15,True,1,3,full,1e-09,True,f1_score,0.7038539553752535,0.6507157547731056,0.6126862984567724,0.6101362786163407
UNSW-NB15,True,1,3,full,1e-09,False,aic,0.7038539553752535,0.6507157547731056,0.6126862984567724,0.6101362786163407
UNSW-NB15,True,1,1,full,1e-06,True,aic,0.7091697558928447,0.657472622203816,0.6288579101132509,0.6250962309430403
UNSW-NB15,True,1,1,full,1e-06,True,accuracy,0.7091697558928447,0.657472622203816,0.6288579101132509,0.6250962309430403
UNSW-NB15,True,1,1,full,1e-06,True,f1_score,0.7091697558928447,0.657472622203816,0.6288579101132509,0.6250962309430403
UNSW-NB15,True,1,3,full,1e-06,False,aic,0.6995173812687977,0.6473267788859995,0.6105628213871797,0.6090873226456168
UNSW-NB15,True,1,1,full,0.001,True,aic,0.6455200391690564,0.592022131525593,0.6372856780030609,0.6003279306967297
UNSW-NB15,True,1,3,full,0.001,True,accuracy,0.6666433517521159,0.6233678961462094,0.6478569878126155,0.6246443287296405
UNSW-NB15,True,1,3,full,0.001,True,f1_score,0.6666433517521159,0.6233678961462094,0.6478569878126155,0.6246443287296405
UNSW-NB15,True,1,3,full,0.001,False,aic,0.6666433517521159,0.6233678961462094,0.6478569878126155,0.6246443287296405
UNSW-NB15,True,1,1,tied,1e-09,True,aic,0.708260474225362,0.6485545525830255,0.6208599576977202,0.609657215975441
UNSW-NB15,True,1,1,tied,1e-09,True,accuracy,0.708260474225362,0.6485545525830255,0.6208599576977202,0.609657215975441
UNSW-NB15,True,1,1,tied,1e-09,True,f1_score,0.708260474225362,0.6485545525830255,0.6208599576977202,0.609657215975441
UNSW-NB15,True,1,3,tied,1e-09,False,aic,0.708540253199972,0.6550306659178571,0.6205070893692975,0.6112410916286625
UNSW-NB15,True,1,1,tied,1e-06,True,aic,0.7091697558928447,0.657472622203816,0.6288579101132509,0.6250962309430403
UNSW-NB15,True,1,1,tied,1e-06,True,accuracy,0.7091697558928447,0.657472622203816,0.6288579101132509,0.6250962309430403
UNSW-NB15,True,1,1,tied,1e-06,True,f1_score,0.7091697558928447,0.657472622203816,0.6288579101132509,0.6250962309430403
UNSW-NB15,True,1,3,tied,1e-06,False,aic,0.7074910820451843,0.6602391068617617,0.6256752576239191,0.6235650201040402
UNSW-NB15,True,1,1,tied,0.001,True,aic,0.6455200391690564,0.592022131525593,0.6372856780030609,0.6003279306967297
UNSW-NB15,True,1,1,tied,0.001,True,accuracy,0.6455200391690564,0.592022131525593,0.6372856780030609,0.6003279306967297
UNSW-NB15,True,1,3,tied,0.001,True,f1_score,0.6444009232706163,0.5941354097320002,0.6405960466837837,0.6024205204667987
UNSW-NB15,True,1,3,tied,0.001,False,aic,0.6444009232706163,0.5941354097320002,0.6405960466837837,0.6024205204667987
UNSW-NB15,True,1,1,diag,1e-09,True,aic,0.3601454850667972,0.4456917312827088,0.4577604701539233,0.3469246761180869
UNSW-NB15,True,1,3,diag,1e-09,True,accuracy,0.4498845911729733,0.4599013842797946,0.4461150964216762,0.3935019071637229
UNSW-NB15,True,1,2,diag,1e-09,True,f1_score,0.3918304539413863,0.5427753431874889,0.4924434864452321,0.4047542834602925
UNSW-NB15,True,1,3,diag,1e-09,False,aic,0.4498845911729733,0.4599013842797946,0.4461150964216762,0.3935019071637229
UNSW-NB15,True,1,1,diag,1e-06,True,aic,0.3768622787997482,0.451850143936198,0.4651875299577289,0.3623111397436129
UNSW-NB15,True,1,3,diag,1e-06,True,accuracy,0.4865356368468909,0.471263498688477,0.4803423575133697,0.4254941230566943
UNSW-NB15,True,1,3,diag,1e-06,True,f1_score,0.4865356368468909,0.471263498688477,0.4803423575133697,0.4254941230566943
UNSW-NB15,True,1,3,diag,1e-06,False,aic,0.4865356368468909,0.471263498688477,0.4803423575133697,0.4254941230566943
UNSW-NB15,True,1,2,diag,0.001,True,aic,0.4635937609288661,0.5829991089904647,0.5198584093566618,0.4675662265977528
UNSW-NB15,True,1,3,diag,0.001,True,accuracy,0.5436105476673428,0.5017893985180757,0.5543779689138504,0.4768845533915049
UNSW-NB15,True,1,3,diag,0.001,True,f1_score,0.5436105476673428,0.5017893985180757,0.5543779689138504,0.4768845533915049
UNSW-NB15,True,1,3,diag,0.001,False,aic,0.5436105476673428,0.5017893985180757,0.5543779689138504,0.4768845533915049
UNSW-NB15,True,2,1,full,1e-09,True,aic,0.6527243477652654,0.6377202690992013,0.6544790673100357,0.6273294915309885
UNSW-NB15,True,2,3,full,1e-09,True,accuracy,0.7332307477093096,0.6717596953538625,0.6581482998804775,0.6601442215939441
UNSW-NB15,True,2,3,full,1e-09,True,f1_score,0.7332307477093096,0.6717596953538625,0.6581482998804775,0.6601442215939441
UNSW-NB15,True,2,3,full,1e-09,False,aic,0.7332307477093096,0.6717596953538625,0.6581482998804775,0.6601442215939441
UNSW-NB15,True,2,2,full,1e-06,True,aic,0.6663635727775058,0.6515119432116611,0.6618793665815179,0.6394768880549297
UNSW-NB15,True,2,3,full,1e-06,True,accuracy,0.7285444498845912,0.6726320809010754,0.6625161291474978,0.6624140209649412
UNSW-NB15,True,2,3,full,1e-06,True,f1_score,0.7285444498845912,0.6726320809010754,0.6625161291474978,0.6624140209649412
UNSW-NB15,True,2,3,full,1e-06,False,aic,0.7285444498845912,0.6726320809010754,0.6625161291474978,0.6624140209649412
UNSW-NB15,True,2,1,full,0.001,True,aic,0.6090088829824438,0.6237495377219768,0.6378403066740069,0.5973185689734614
UNSW-NB15,True,2,3,full,0.001,True,accuracy,0.6554521927677135,0.6337349742950108,0.645858295000975,0.6215648305666956
UNSW-NB15,True,2,3,full,0.001,True,f1_score,0.6554521927677135,0.6337349742950108,0.645858295000975,0.6215648305666956
UNSW-NB15,True,2,3,full,0.001,False,aic,0.6554521927677135,0.6337349742950108,0.645858295000975,0.6215648305666956
UNSW-NB15,True,2,1,tied,1e-09,True,aic,0.6527243477652654,0.6377202690992013,0.6544790673100357,0.6273294915309885
UNSW-NB15,True,2,1,tied,1e-09,True,accuracy,0.6527243477652654,0.6377202690992013,0.6544790673100357,0.6273294915309885
UNSW-NB15,True,2,2,tied,1e-09,True,f1_score,0.6517451213541302,0.6399539709647516,0.6557220625878032,0.628165450579498
UNSW-NB15,True,2,3,tied,1e-09,False,aic,0.6489473316080296,0.6384423586794652,0.6540215439213755,0.6260336955813901
UNSW-NB15,True,2,1,tied,1e-06,True,aic,0.658110093026509,0.6431481640629229,0.6582164581117856,0.6322455427862941
UNSW-NB15,True,2,1,tied,1e-06,True,accuracy,0.658110093026509,0.6431481640629229,0.6582164581117856,0.6322455427862941
UNSW-NB15,True,2,1,tied,1e-06,True,f1_score,0.658110093026509,0.6431481640629229,0.6582164581117856,0.6322455427862941
UNSW-NB15,True,2,3,tied,1e-06,False,aic,0.6539134084073582,0.6430277499398789,0.6573540685722822,0.630387930192632
UNSW-NB15,True,2,1,tied,0.001,True,aic,0.6090088829824438,0.6237495377219768,0.6378403066740069,0.5973185689734614
UNSW-NB15,True,2,1,tied,0.001,True,accuracy,0.6090088829824438,0.6237495377219768,0.6378403066740069,0.5973185689734614
UNSW-NB15,True,2,2,tied,0.001,True,f1_score,0.6057914247744282,0.6271559893593572,0.6377084884671099,0.5973243502755075
UNSW-NB15,True,2,3,tied,0.001,False,aic,0.5972581660488214,0.6234481032067277,0.6335392304700772,0.5911784132273152
UNSW-NB15,True,2,1,diag,1e-09,True,aic,0.3718962020004197,0.4426934773201981,0.463671950979008,0.3425794589314263
UNSW-NB15,True,2,3,diag,1e-09,True,accuracy,0.4474365251451353,0.5489118612561603,0.5519645246746665,0.4586778380659227
UNSW-NB15,True,2,2,diag,1e-09,True,f1_score,0.4390431559068336,0.5660631689013061,0.5627398101733302,0.4627669031134848
UNSW-NB15,True,2,3,diag,1e-09,False,aic,0.4474365251451353,0.5489118612561603,0.5519645246746665,0.4586778380659227
UNSW-NB15,True,2,1,diag,1e-06,True,aic,0.4130237112680982,0.4715970074926153,0.4938785721031752,0.3913428465822722
UNSW-NB15,True,2,3,diag,1e-06,True,accuracy,0.4680002797789746,0.5528542355253478,0.5624477384458123,0.4744047563605334
UNSW-NB15,True,2,3,diag,1e-06,True,f1_score,0.4680002797789746,0.5528542355253478,0.5624477384458123,0.4744047563605334
UNSW-NB15,True,2,3,diag,1e-06,False,aic,0.4680002797789746,0.5528542355253478,0.5624477384458123,0.4744047563605334
UNSW-NB15,True,2,2,diag,0.001,True,aic,0.467650556060712,0.5774694057795461,0.5638376700365867,0.4897681277159315
UNSW-NB15,True,2,3,diag,0.001,True,accuracy,0.4716374064489053,0.5513786856947466,0.5582644725130566,0.4792994111615247
UNSW-NB15,True,2,2,diag,0.001,True,f1_score,0.467650556060712,0.5774694057795461,0.5638376700365867,0.4897681277159315
UNSW-NB15,True,2,3,diag,0.001,False,aic,0.4716374064489053,0.5513786856947466,0.5582644725130566,0.4792994111615247
UNSW-NB15,True,4,1,full,1e-09,True,aic,0.6163530810659579,0.5870086907982064,0.643287251412634,0.586703718196765
UNSW-NB15,True,4,1,full,1e-09,True,accuracy,0.6163530810659579,0.5870086907982064,0.643287251412634,0.586703718196765
UNSW-NB15,True,4,1,full,1e-09,True,f1_score,0.6163530810659579,0.5870086907982064,0.643287251412634,0.586703718196765
UNSW-NB15,True,4,3,full,1e-09,False,aic,0.5289221515003147,0.6216085747325198,0.5966503868746574,0.5527238738989502
UNSW-NB15,True,4,1,full,1e-06,True,aic,0.6205497656851088,0.5704108811390353,0.6348327489854637,0.5774786905798931
UNSW-NB15,True,4,1,full,1e-06,True,accuracy,0.6205497656851088,0.5704108811390353,0.6348327489854637,0.5774786905798931
UNSW-NB15,True,4,1,full,1e-06,True,f1_score,0.6205497656851088,0.5704108811390353,0.6348327489854637,0.5774786905798931
UNSW-NB15,True,4,3,full,1e-06,False,aic,0.5185703294397426,0.6294855386629228,0.5997256837166657,0.5494246169461383
UNSW-NB15,True,4,1,full,0.001,True,aic,0.6381058963418899,0.5864986673212395,0.6148514836589081,0.5736620756110229
UNSW-NB15,True,4,1,full,0.001,True,accuracy,0.6381058963418899,0.5864986673212395,0.6148514836589081,0.5736620756110229
UNSW-NB15,True,4,1,full,0.001,True,f1_score,0.6381058963418899,0.5864986673212395,0.6148514836589081,0.5736620756110229
UNSW-NB15,True,4,3,full,0.001,False,aic,0.4841575155627055,0.6152795961215112,0.5843338753109972,0.5162841057905438
UNSW-NB15,True,4,1,tied,1e-09,True,aic,0.6163530810659579,0.5870086907982064,0.643287251412634,0.586703718196765
UNSW-NB15,True,4,1,tied,1e-09,True,accuracy,0.6163530810659579,0.5870086907982064,0.643287251412634,0.586703718196765
UNSW-NB15,True,4,1,tied,1e-09,True,f1_score,0.6163530810659579,0.5870086907982064,0.643287251412634,0.586703718196765
UNSW-NB15,True,4,3,tied,1e-09,False,aic,0.5885850178359097,0.5721675862408204,0.6319721512298654,0.5665180346867374
UNSW-NB15,True,4,1,tied,1e-06,True,aic,0.6205497656851088,0.5704108811390353,0.6348327489854637,0.5774786905798931
UNSW-NB15,True,4,1,tied,1e-06,True,accuracy,0.6205497656851088,0.5704108811390353,0.6348327489854637,0.5774786905798931
UNSW-NB15,True,4,1,tied,1e-06,True,f1_score,0.6205497656851088,0.5704108811390353,0.6348327489854637,0.5774786905798931
UNSW-NB15,True,4,3,tied,1e-06,False,aic,0.6040428061831153,0.5658687847708584,0.6297386880848388,0.5681978387140413
UNSW-NB15,True,4,1,tied,0.001,True,aic,0.6381058963418899,0.5864986673212395,0.6148514836589081,0.5736620756110229
UNSW-NB15,True,4,1,tied,0.001,True,accuracy,0.6381058963418899,0.5864986673212395,0.6148514836589081,0.5736620756110229
UNSW-NB15,True,4,1,tied,0.001,True,f1_score,0.6381058963418899,0.5864986673212395,0.6148514836589081,0.5736620756110229
UNSW-NB15,True,4,3,tied,0.001,False,aic,0.612436175421417,0.5983070815444466,0.6044058053593337,0.5684118233056823
UNSW-NB15,True,4,1,diag,1e-09,True,aic,0.2519409666363573,0.3842309100121903,0.3062047322485221,0.2047451395818827
UNSW-NB15,True,4,2,diag,1e-09,True,accuracy,0.4568790655382248,0.4038718455162502,0.4049723880355499,0.3538533737794995
UNSW-NB15,True,4,3,diag,1e-09,True,f1_score,0.4418409456529342,0.5183828817948688,0.484373472454256,0.4552850754375569
UNSW-NB15,True,4,3,diag,1e-09,False,aic,0.4418409456529342,0.5183828817948688,0.484373472454256,0.4552850754375569
UNSW-NB15,True,4,1,diag,1e-06,True,aic,0.4216269147373574,0.4173090878772793,0.4271678029265195,0.3488559681813386
UNSW-NB15,True,4,2,diag,1e-06,True,accuracy,0.5101070154577884,0.4760408214302238,0.4365744767043978,0.4283451091410968
UNSW-NB15,True,4,3,diag,1e-06,True,f1_score,0.4638735399034762,0.538352972398257,0.5092084258291114,0.4776043525571883
UNSW-NB15,True,4,3,diag,1e-06,False,aic,0.4638735399034762,0.538352972398257,0.5092084258291114,0.4776043525571883
UNSW-NB15,True,4,1,diag,0.001,True,aic,0.5582989438343708,0.4562486651689678,0.4839628214527647,0.4420561320308322
UNSW-NB15,True,4,1,diag,0.001,True,accuracy,0.5582989438343708,0.4562486651689678,0.4839628214527647,0.4420561320308322
UNSW-NB15,True,4,2,diag,0.001,True,f1_score,0.5424914317689026,0.5108225294049802,0.5096580464616562,0.4685810460821142
UNSW-NB15,True,4,3,diag,0.001,False,aic,0.4133734349863607,0.5662859809347037,0.5164051564519263,0.454359941022951
UNSW-NB15,True,8,1,full,1e-09,True,aic,0.286983283206267,0.4895023620126187,0.3294608785558742,0.2604432170192797
UNSW-NB15,True,8,3,full,1e-09,True,accuracy,0.5203189480310555,0.4999682824590113,0.5470180586122199,0.4694202047556297
UNSW-NB15,True,8,3,full,1e-09,True,f1_score,0.5203189480310555,0.4999682824590113,0.5470180586122199,0.4694202047556297
UNSW-NB15,True,8,3,full,1e-09,False,aic,0.5203189480310555,0.4999682824590113,0.5470180586122199,0.4694202047556297
UNSW-NB15,True,8,1,full,1e-06,True,aic,0.3432188571028887,0.5111450165970887,0.3771059241878112,0.3236469215840424
UNSW-NB15,True,8,2,full,1e-06,True,accuracy,0.5346576204798209,0.5269046636718657,0.5417400209910734,0.4584881862696548
UNSW-NB15,True,8,3,full,1e-06,True,f1_score,0.528152759320137,0.5039262235771975,0.5561037121945125,0.4760605435213197
UNSW-NB15,True,8,3,full,1e-06,False,aic,0.528152759320137,0.5039262235771975,0.5561037121945125,0.4760605435213197
UNSW-NB15,True,8,3,full,0.001,True,aic,0.5052108834021123,0.4773758662243347,0.5328480093404129,0.455024721492189
UNSW-NB15,True,8,1,full,0.001,True,accuracy,0.6013849059243198,0.547937912418557,0.5910902955536216,0.5235407996168793
UNSW-NB15,True,8,1,full,0.001,True,f1_score,0.6013849059243198,0.547937912418557,0.5910902955536216,0.5235407996168793
UNSW-NB15,True,8,3,full,0.001,False,aic,0.5052108834021123,0.4773758662243347,0.5328480093404129,0.455024721492189
